UF_ATENDIMENTO;TIPO;CLASSIFICACAO;NACIONALIDADE;TOTAL
RJ;SAIDA;VISITANTE;FRANÇA;3785
RJ;SAIDA;VISITANTE;GANA;7
RJ;SAIDA;VISITANTE;GEÓRGIA;6
RJ;SAIDA;VISITANTE;GRANADA;2
RJ;SAIDA;VISITANTE;GRÉCIA;128
RJ;SAIDA;VISITANTE;GUATEMALA;341
RJ;SAIDA;VISITANTE;GUIANA;4
RJ;SAIDA;VISITANTE;HAITI;9
RJ;SAIDA;VISITANTE;HONDURAS;97
RJ;SAIDA;VISITANTE;HONG KONG (R.A.E.);15
RJ;SAIDA;VISITANTE;HUNGRIA;84
RJ;SAIDA;VISITANTE;ILHAS COOK ;1
RJ;SAIDA;VISITANTE;INDONÉSIA;40
RJ;SAIDA;VISITANTE;IRLANDA;397
RJ;SAIDA;VISITANTE;IRÃ;15
RJ;SAIDA;VISITANTE;ISLÂNDIA;11
RJ;SAIDA;VISITANTE;ISRAEL;95
RJ;SAIDA;VISITANTE;ITÁLIA;1383
RJ;SAIDA;VISITANTE;IÊMEN;3
RJ;SAIDA;VISITANTE;JAMAICA;41
RJ;SAIDA;VISITANTE;JAPÃO;164
RJ;SAIDA;VISITANTE;JORDÂNIA;9
RJ;SAIDA;VISITANTE;KOSOVO;1
RJ;SAIDA;VISITANTE;KUWAIT;7
RJ;SAIDA;VISITANTE;LETÔNIA;16
RJ;SAIDA;VISITANTE;LIBÉRIA;2
RJ;SAIDA;VISITANTE;LITUÂNIA;33
RJ;SAIDA;VISITANTE;LUXEMBURGO;21
RJ;SAIDA;VISITANTE;LÍBANO;6
RJ;SAIDA;VISITANTE;MACAU (R.A.E.);1
RJ;SAIDA;VISITANTE;MACEDÔNIA;10
RJ;SAIDA;VISITANTE;MADAGASCAR;1
RJ;SAIDA;VISITANTE;MALAWI;18
RJ;SAIDA;VISITANTE;MALTA;8
RJ;SAIDA;VISITANTE;MALÁSIA;68
RJ;SAIDA;VISITANTE;MARROCOS;89
RJ;SAIDA;VISITANTE;MAURÍCIO;2
RJ;SAIDA;VISITANTE;MOLDÁVIA OU MOLDOVA;1
RJ;SAIDA;VISITANTE;MONGÓLIA;3
RJ;SAIDA;VISITANTE;MONTENEGRO;5
RJ;SAIDA;VISITANTE;MOÇAMBIQUE;1
RJ;SAIDA;VISITANTE;MYANMAR;2
RJ;SAIDA;VISITANTE;MÉXICO;1534
RJ;SAIDA;VISITANTE;NAMÍBIA;40
RJ;SAIDA;VISITANTE;NEPAL;1
RJ;SAIDA;VISITANTE;NICARÁGUA;26
RJ;SAIDA;VISITANTE;NIGÉRIA;24
RJ;SAIDA;VISITANTE;NORUEGA;239
RJ;SAIDA;VISITANTE;NOVA ZELÂNDIA;115
RJ;SAIDA;VISITANTE;NÍGER;1
RJ;SAIDA;VISITANTE;OMÃ;2
RJ;SAIDA;VISITANTE;PALESTINA;2
RJ;SAIDA;VISITANTE;PANAMÁ;551
RJ;SAIDA;VISITANTE;PAQUISTÃO;22
RJ;SAIDA;VISITANTE;PARAGUAI;182
RJ;SAIDA;VISITANTE;PAÍSES BAIXOS;867
RJ;SAIDA;VISITANTE;PERU;1888
RJ;SAIDA;VISITANTE;POLÔNIA;458
RJ;SAIDA;VISITANTE;PORTO RICO;1
RJ;SAIDA;VISITANTE;PORTUGAL;1449
RJ;SAIDA;VISITANTE;QUIRGUISTÃO;2
RJ;SAIDA;VISITANTE;QUÊNIA;24
RJ;SAIDA;VISITANTE;REINO UNIDO;2843
RJ;SAIDA;VISITANTE;REPÚBLICA DEMOCRÁTICA DO CONGO;2
RJ;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;288
RJ;SAIDA;VISITANTE;REPÚBLICA TCHECA;81
RJ;SAIDA;VISITANTE;ROMÊNIA;137
RJ;SAIDA;VISITANTE;RUANDA;4
RJ;SAIDA;VISITANTE;RÚSSIA;303
RJ;SAIDA;VISITANTE;SAN MARINO;1
RJ;SAIDA;VISITANTE;SANTA LÚCIA;4
RJ;SAIDA;VISITANTE;SENEGAL;3
RJ;SAIDA;VISITANTE;SEYCHELLES;1
RJ;SAIDA;VISITANTE;SINGAPURA;74
RJ;SAIDA;VISITANTE;SRI LANKA;1
RJ;SAIDA;VISITANTE;SUAZILÂNDIA;4
RJ;SAIDA;VISITANTE;SURINAME;4
RJ;SAIDA;VISITANTE;SUÉCIA;172
RJ;SAIDA;VISITANTE;SUÍÇA;347
RJ;SAIDA;VISITANTE;SÃO CRISTOVÃO E NEVIS;7
RJ;SAIDA;VISITANTE;SÃO TOMÉ E PRÍNCIPE;1
RJ;SAIDA;VISITANTE;SÃO VICENTE E GRANADINAS;1
RJ;SAIDA;VISITANTE;SÉRVIA;69
RJ;SAIDA;VISITANTE;SÍRIA;3
RJ;SAIDA;VISITANTE;TADJIQUISTÃO;1
RJ;SAIDA;VISITANTE;TAILÂNDIA;35
RJ;SAIDA;VISITANTE;TAIWAN;34
RJ;SAIDA;VISITANTE;TANZÂNIA;1
RJ;SAIDA;VISITANTE;TOGO;1
RJ;SAIDA;VISITANTE;TRINIDAD E TOBAGO;24
RJ;SAIDA;VISITANTE;TUNÍSIA;41
RJ;SAIDA;VISITANTE;TURQUIA;85
RJ;SAIDA;VISITANTE;UCRÂNIA;112
RJ;SAIDA;VISITANTE;UGANDA;12
RJ;SAIDA;VISITANTE;URUGUAI;4416
RJ;SAIDA;VISITANTE;VENEZUELA;2010
RJ;SAIDA;VISITANTE;VIETNÃ;7
RJ;SAIDA;VISITANTE;ZIMBÁBUE;37
RJ;SAIDA;VISITANTE;ÁFRICA DO SUL;55
RJ;SAIDA;VISITANTE;ÁUSTRIA;160
RJ;SAIDA;VISITANTE;ÍNDIA;277
RJ;SAIDA;VISITANTE;;6
RJ;SAIDA;VISITANTE;ALEMANHA;121
RJ;SAIDA;VISITANTE;ANGOLA;3
RJ;SAIDA;VISITANTE;ARGENTINA;374
RJ;SAIDA;VISITANTE;ARGÉLIA;2
RJ;SAIDA;VISITANTE;ARMÊNIA;1
RJ;SAIDA;VISITANTE;ARÁBIA SAUDITA;3
RJ;SAIDA;VISITANTE;AUSTRÁLIA;24
RJ;SAIDA;VISITANTE;AZERBAIJÃO;1
RJ;SAIDA;VISITANTE;BELARUS;1
RJ;SAIDA;VISITANTE;BOLÍVIA;3
RJ;SAIDA;VISITANTE;BULGÁRIA;2
RJ;SAIDA;VISITANTE;BÉLGICA;29
RJ;SAIDA;VISITANTE;CAMARÕES;2
RJ;SAIDA;VISITANTE;CANADÁ;24
RJ;SAIDA;VISITANTE;CATAR;1
RJ;SAIDA;VISITANTE;CAZAQUISTÃO;3
RJ;SAIDA;VISITANTE;CHILE;181
RJ;SAIDA;VISITANTE;CHINA;162
RJ;SAIDA;VISITANTE;CHIPRE;2
RJ;SAIDA;VISITANTE;COLÔMBIA;168
RJ;SAIDA;VISITANTE;CONGO;2
RJ;SAIDA;VISITANTE;CORÉIA DO SUL;35
RJ;SAIDA;VISITANTE;COSTA DO MARFIM;4
RJ;SAIDA;VISITANTE;COSTA RICA;24
RJ;SAIDA;VISITANTE;CROÁCIA;16
RJ;SAIDA;VISITANTE;CUBA;1
RJ;SAIDA;VISITANTE;DINAMARCA;19
RJ;SAIDA;VISITANTE;EGITO;4
RJ;SAIDA;VISITANTE;EL SALVADOR;13
RJ;SAIDA;VISITANTE;EMIRADOS ÁRABES UNIDOS;10
RJ;SAIDA;VISITANTE;EQUADOR;26
RJ;SAIDA;VISITANTE;ESLOVÁQUIA;3
RJ;SAIDA;VISITANTE;ESLOVÊNIA;6
RJ;SAIDA;VISITANTE;ESPANHA;118
RJ;SAIDA;VISITANTE;ESTADOS UNIDOS;382
RJ;SAIDA;VISITANTE;ESTÔNIA;2
RJ;SAIDA;VISITANTE;FILIPINAS;52
RJ;SAIDA;VISITANTE;FINLÂNDIA;7
RJ;SAIDA;VISITANTE;FRANÇA;327
RJ;SAIDA;VISITANTE;GEÓRGIA;3
RJ;SAIDA;VISITANTE;GRÉCIA;26
RJ;SAIDA;VISITANTE;GUATEMALA;5
RJ;SAIDA;VISITANTE;GUIANA;1
RJ;SAIDA;VISITANTE;HONDURAS;5
RJ;SAIDA;VISITANTE;HONG KONG (R.A.E.);3
RJ;SAIDA;VISITANTE;HUNGRIA;9
RJ;SAIDA;VISITANTE;INDONÉSIA;3
RJ;SAIDA;VISITANTE;IRLANDA;21
RJ;SAIDA;VISITANTE;ISLÂNDIA;1
RJ;SAIDA;VISITANTE;ISRAEL;5
RJ;SAIDA;VISITANTE;ITÁLIA;131
RJ;SAIDA;VISITANTE;JAMAICA;1
RJ;SAIDA;VISITANTE;JAPÃO;45
RJ;SAIDA;VISITANTE;JORDÂNIA;1
RJ;SAIDA;VISITANTE;KOSOVO;1
RJ;SAIDA;VISITANTE;LETÔNIA;2
RJ;SAIDA;VISITANTE;LITUÂNIA;7
RJ;SAIDA;VISITANTE;LUXEMBURGO;1
RJ;SAIDA;VISITANTE;LÍBANO;2
RJ;SAIDA;VISITANTE;MACEDÔNIA;4
RJ;SAIDA;VISITANTE;MALTA;2
RJ;SAIDA;VISITANTE;MALÁSIA;15
RJ;SAIDA;VISITANTE;MARROCOS;5
RJ;SAIDA;VISITANTE;MAURÍCIO;1
RJ;SAIDA;VISITANTE;MOLDÁVIA OU MOLDOVA;2
RJ;SAIDA;VISITANTE;MONTENEGRO;1
RJ;SAIDA;VISITANTE;MÉXICO;50
RJ;SAIDA;VISITANTE;NICARÁGUA;3
RJ;SAIDA;VISITANTE;NIGÉRIA;5
RJ;SAIDA;VISITANTE;NORUEGA;77
RJ;SAIDA;VISITANTE;NOVA ZELÂNDIA;4
RJ;SAIDA;VISITANTE;PANAMÁ;11
RJ;SAIDA;VISITANTE;PAQUISTÃO;5
RJ;SAIDA;VISITANTE;PARAGUAI;1
RJ;SAIDA;VISITANTE;PAÍSES BAIXOS;95
RJ;SAIDA;VISITANTE;PERU;65
RJ;SAIDA;VISITANTE;POLÔNIA;40
RJ;SAIDA;VISITANTE;PORTUGAL;86
RJ;SAIDA;VISITANTE;QUÊNIA;6
RJ;SAIDA;VISITANTE;REINO UNIDO;232
RJ;SAIDA;VISITANTE;REPÚBLICA DEMOCRÁTICA DO CONGO;1
RJ;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;33
RJ;SAIDA;VISITANTE;REPÚBLICA TCHECA;12
RJ;SAIDA;VISITANTE;ROMÊNIA;15
RJ;SAIDA;VISITANTE;RÚSSIA;27
RJ;SAIDA;VISITANTE;SINGAPURA;21
RJ;SAIDA;VISITANTE;SRI LANKA;1
RJ;SAIDA;VISITANTE;SUAZILÂNDIA;1
RJ;SAIDA;VISITANTE;SUÉCIA;23
RJ;SAIDA;VISITANTE;SUÍÇA;16
RJ;SAIDA;VISITANTE;SÉRVIA;6
RJ;SAIDA;VISITANTE;SÍRIA;1
RJ;SAIDA;VISITANTE;TAILÂNDIA;5
RJ;SAIDA;VISITANTE;TAIWAN;8
RJ;SAIDA;VISITANTE;TRINIDAD E TOBAGO;1
RJ;SAIDA;VISITANTE;TUNÍSIA;13
RJ;SAIDA;VISITANTE;TURQUIA;3
RJ;SAIDA;VISITANTE;UCRÂNIA;14
RJ;SAIDA;VISITANTE;UGANDA;1
RJ;SAIDA;VISITANTE;URUGUAI;54
RJ;SAIDA;VISITANTE;VENEZUELA;36
RJ;SAIDA;VISITANTE;VIETNÃ;1
RJ;SAIDA;VISITANTE;ZIMBÁBUE;3
RJ;SAIDA;VISITANTE;ZÂMBIA;1
RJ;SAIDA;VISITANTE;ÁFRICA DO SUL;6
RJ;SAIDA;VISITANTE;ÁUSTRIA;20
RJ;SAIDA;VISITANTE;ÍNDIA;71
RJ;SAIDA;VISITANTE;ALBÂNIA;2
RJ;SAIDA;VISITANTE;ALEMANHA;7
RJ;SAIDA;VISITANTE;ARGENTINA;65
RJ;SAIDA;VISITANTE;BOLÍVIA;1
RJ;SAIDA;VISITANTE;BÉLGICA;1
RJ;SAIDA;VISITANTE;CAZAQUISTÃO;1
RJ;SAIDA;VISITANTE;CHILE;12
RJ;SAIDA;VISITANTE;CHINA;2
RJ;SAIDA;VISITANTE;COLÔMBIA;7
RJ;SAIDA;VISITANTE;DINAMARCA;1
RJ;SAIDA;VISITANTE;EQUADOR;2
RJ;SAIDA;VISITANTE;ESPANHA;6
RJ;SAIDA;VISITANTE;ESTADOS UNIDOS;1
RJ;SAIDA;VISITANTE;FRANÇA;9
RJ;SAIDA;VISITANTE;GRÉCIA;1
RJ;SAIDA;VISITANTE;ITÁLIA;9
RJ;SAIDA;VISITANTE;JAPÃO;1
RJ;SAIDA;VISITANTE;MÉXICO;5
RJ;SAIDA;VISITANTE;NOVA ZELÂNDIA;1
RJ;SAIDA;VISITANTE;PARAGUAI;2
RJ;SAIDA;VISITANTE;PAÍSES BAIXOS;1
RJ;SAIDA;VISITANTE;POLÔNIA;1
RJ;SAIDA;VISITANTE;PORTUGAL;1
RJ;SAIDA;VISITANTE;REINO UNIDO;7
RJ;SAIDA;VISITANTE;RÚSSIA;2
RJ;SAIDA;VISITANTE;SUÍÇA;1
RJ;SAIDA;VISITANTE;URUGUAI;13
RJ;SAIDA;VISITANTE;VENEZUELA;5
RJ;SAIDA;VISITANTE;ÁFRICA DO SUL;2
RJ;SAIDA;VISITANTE;ÍNDIA;2
RJ;SAIDA;VISITANTE;ALEMANHA;9
RJ;SAIDA;VISITANTE;ARGENTINA;36
RJ;SAIDA;VISITANTE;AUSTRÁLIA;2
RJ;SAIDA;VISITANTE;CANADÁ;21
RJ;SAIDA;VISITANTE;CHILE;51
RJ;SAIDA;VISITANTE;COLÔMBIA;17
RJ;SAIDA;VISITANTE;CORÉIA DO SUL;23
RJ;SAIDA;VISITANTE;COSTA RICA;15
RJ;SAIDA;VISITANTE;CROÁCIA;1
RJ;SAIDA;VISITANTE;CUBA;9
RJ;SAIDA;VISITANTE;EL SALVADOR;4
RJ;SAIDA;VISITANTE;EQUADOR;16
RJ;SAIDA;VISITANTE;ESLOVÊNIA;9
RJ;SAIDA;VISITANTE;ESPANHA;4
RJ;SAIDA;VISITANTE;ESTADOS UNIDOS;55
RJ;SAIDA;VISITANTE;FRANÇA;6
RJ;SAIDA;VISITANTE;GRÉCIA;2
RJ;SAIDA;VISITANTE;GUATEMALA;10
RJ;SAIDA;VISITANTE;HONDURAS;1
RJ;SAIDA;VISITANTE;IRLANDA;3
RJ;SAIDA;VISITANTE;IRÃ;15
RJ;SAIDA;VISITANTE;ITÁLIA;23
RJ;SAIDA;VISITANTE;JAPÃO;1
RJ;SAIDA;VISITANTE;MARROCOS;1
RJ;SAIDA;VISITANTE;MOLDÁVIA OU MOLDOVA;1
RJ;SAIDA;VISITANTE;MÉXICO;21
RJ;SAIDA;VISITANTE;NICARÁGUA;1
RJ;SAIDA;VISITANTE;NORUEGA;1
RJ;SAIDA;VISITANTE;NOVA ZELÂNDIA;3
RJ;SAIDA;VISITANTE;PANAMÁ;6
RJ;SAIDA;VISITANTE;PAÍSES BAIXOS;5
RJ;SAIDA;VISITANTE;PERU;17
RJ;SAIDA;VISITANTE;POLÔNIA;4
RJ;SAIDA;VISITANTE;PORTUGAL;1
RJ;SAIDA;VISITANTE;REINO UNIDO;9
RJ;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;5
RJ;SAIDA;VISITANTE;REPÚBLICA TCHECA;7
RJ;SAIDA;VISITANTE;RÚSSIA;1
RJ;SAIDA;VISITANTE;SÉRVIA;1
RJ;SAIDA;VISITANTE;UCRÂNIA;10
RJ;SAIDA;VISITANTE;URUGUAI;5
RJ;SAIDA;VISITANTE;VENEZUELA;31
RJ;SAIDA;VISITANTE;ALEMANHA;4
RJ;SAIDA;VISITANTE;ARGENTINA;9
RJ;SAIDA;VISITANTE;CHILE;1
RJ;SAIDA;VISITANTE;COLÔMBIA;15
RJ;SAIDA;VISITANTE;CONGO;1
RJ;SAIDA;VISITANTE;CROÁCIA;1
RJ;SAIDA;VISITANTE;EQUADOR;1
RJ;SAIDA;VISITANTE;ESLOVÁQUIA;1
RJ;SAIDA;VISITANTE;ESLOVÊNIA;1
RJ;SAIDA;VISITANTE;ESTADOS UNIDOS;13
RJ;SAIDA;VISITANTE;FRANÇA;3
RJ;SAIDA;VISITANTE;INDONÉSIA;1
RJ;SAIDA;VISITANTE;ITÁLIA;3
RJ;SAIDA;VISITANTE;MARROCOS;1
RJ;SAIDA;VISITANTE;MÉXICO;1
RJ;SAIDA;VISITANTE;PANAMÁ;2
RJ;SAIDA;VISITANTE;PERU;10
RJ;SAIDA;VISITANTE;PORTUGAL;2
RJ;SAIDA;VISITANTE;REINO UNIDO;2
RJ;SAIDA;VISITANTE;REPÚBLICA DOMINICANA;1
RJ;SAIDA;VISITANTE;SUÍÇA;3
RJ;SAIDA;VISITANTE;UCRÂNIA;1
RJ;SAIDA;VISITANTE;URUGUAI;1
RJ;SAIDA;VISITANTE;VENEZUELA;2
RJ;SAIDA;VISITANTE;ÍNDIA;3
RJ;SAIDA;OUTROS;ALEMANHA;1
RJ;SAIDA;OUTROS;ARGENTINA;20
RJ;SAIDA;OUTROS;AZERBAIJÃO;1
RJ;SAIDA;OUTROS;BULGÁRIA;16
RJ;SAIDA;OUTROS;BÉLGICA;5
RJ;SAIDA;OUTROS;CANADÁ;1
RJ;SAIDA;OUTROS;CHILE;15
RJ;SAIDA;OUTROS;CHINA;73
RJ;SAIDA;OUTROS;CHIPRE;1
RJ;SAIDA;OUTROS;COLÔMBIA;2
RJ;SAIDA;OUTROS;CORÉIA DO SUL;14
RJ;SAIDA;OUTROS;COSTA RICA;1
RJ;SAIDA;OUTROS;CROÁCIA;20
RJ;SAIDA;OUTROS;DINAMARCA;12
RJ;SAIDA;OUTROS;EGITO;4
RJ;SAIDA;OUTROS;EL SALVADOR;1
RJ;SAIDA;OUTROS;ESLOVÊNIA;1
RJ;SAIDA;OUTROS;ESPANHA;1
RJ;SAIDA;OUTROS;ESTADOS UNIDOS;5
RJ;SAIDA;OUTROS;ESTÔNIA;1
RJ;SAIDA;OUTROS;FILIPINAS;332
RJ;SAIDA;OUTROS;FRANÇA;6
RJ;SAIDA;OUTROS;GEÓRGIA;1
RJ;SAIDA;OUTROS;GRÉCIA;98
RJ;SAIDA;OUTROS;HONDURAS;3
RJ;SAIDA;OUTROS;HONG KONG (R.A.E.);2
RJ;SAIDA;OUTROS;INDONÉSIA;29
RJ;SAIDA;OUTROS;ITÁLIA;21
RJ;SAIDA;OUTROS;JAMAICA;1
RJ;SAIDA;OUTROS;JAPÃO;9
RJ;SAIDA;OUTROS;LETÔNIA;3
RJ;SAIDA;OUTROS;LITUÂNIA;3
RJ;SAIDA;OUTROS;MALÁSIA;10
RJ;SAIDA;OUTROS;MARROCOS;1
RJ;SAIDA;OUTROS;MOLDÁVIA OU MOLDOVA;1
RJ;SAIDA;OUTROS;MONTENEGRO;1
RJ;SAIDA;OUTROS;MÉXICO;1
RJ;SAIDA;OUTROS;NORUEGA;10
RJ;SAIDA;OUTROS;PANAMÁ;7
RJ;SAIDA;OUTROS;PAÍSES BAIXOS;5
RJ;SAIDA;OUTROS;PERU;3
RJ;SAIDA;OUTROS;POLÔNIA;33
RJ;SAIDA;OUTROS;PORTUGAL;3
RJ;SAIDA;OUTROS;REINO UNIDO;32
RJ;SAIDA;OUTROS;ROMÊNIA;51
RJ;SAIDA;OUTROS;RÚSSIA;25
RJ;SAIDA;OUTROS;SINGAPURA;2
RJ;SAIDA;OUTROS;SUÉCIA;2
RJ;SAIDA;OUTROS;TAILÂNDIA;8
RJ;SAIDA;OUTROS;TRINIDAD E TOBAGO;2
RJ;SAIDA;OUTROS;TURQUIA;3
RJ;SAIDA;OUTROS;UCRÂNIA;274
RJ;SAIDA;OUTROS;URUGUAI;1
RJ;SAIDA;OUTROS;VENEZUELA;3
RJ;SAIDA;OUTROS;VIETNÃ;1
RJ;SAIDA;OUTROS;ÁFRICA DO SUL;7
RJ;SAIDA;OUTROS;ÍNDIA;4
RJ;SAIDA;OUTROS;EGITO;1
RJ;SAIDA;OUTROS;ÍNDIA;2
RJ;SAIDA;OUTROS;ALEMANHA;9
RJ;SAIDA;OUTROS;ANGOLA;2
RJ;SAIDA;OUTROS;ARGENTINA;4
RJ;SAIDA;OUTROS;ARÁBIA SAUDITA;1
RJ;SAIDA;OUTROS;BANGLADESH;2
RJ;SAIDA;OUTROS;BRASIL;16
RJ;SAIDA;OUTROS;CABO VERDE;3
RJ;SAIDA;OUTROS;CHILE;4
RJ;SAIDA;OUTROS;CHINA;253
RJ;SAIDA;OUTROS;COLÔMBIA;1
RJ;SAIDA;OUTROS;CORÉIA DO SUL;5
RJ;SAIDA;OUTROS;COSTA DO MARFIM;1
RJ;SAIDA;OUTROS;COSTA RICA;1
RJ;SAIDA;OUTROS;CUBA;2
RJ;SAIDA;OUTROS;EGITO;3
RJ;SAIDA;OUTROS;ESPANHA;7
RJ;SAIDA;OUTROS;ESTADOS UNIDOS;58
RJ;SAIDA;OUTROS;FILIPINAS;1
RJ;SAIDA;OUTROS;FRANÇA;45
RJ;SAIDA;OUTROS;INDONÉSIA;1
RJ;SAIDA;OUTROS;IRLANDA;3
RJ;SAIDA;OUTROS;ITÁLIA;2
RJ;SAIDA;OUTROS;JAPÃO;2
RJ;SAIDA;OUTROS;LITUÂNIA;1
RJ;SAIDA;OUTROS;MALI;1
RJ;SAIDA;OUTROS;MÉXICO;2
RJ;SAIDA;OUTROS;NAMÍBIA;1
RJ;SAIDA;OUTROS;NEPAL;1
RJ;SAIDA;OUTROS;NIGÉRIA;1
RJ;SAIDA;OUTROS;NORUEGA;1
RJ;SAIDA;OUTROS;PAQUISTÃO;1
RJ;SAIDA;OUTROS;PERU;1
RJ;SAIDA;OUTROS;POLÔNIA;1
RJ;SAIDA;OUTROS;PORTUGAL;6
RJ;SAIDA;OUTROS;REINO UNIDO;1
RJ;SAIDA;OUTROS;RÚSSIA;3
RJ;SAIDA;OUTROS;SENEGAL;1
RJ;SAIDA;OUTROS;SRI LANKA;1
RJ;SAIDA;OUTROS;SÃO TOMÉ E PRÍNCIPE;1
RJ;SAIDA;OUTROS;TAILÂNDIA;6
RJ;SAIDA;OUTROS;TURQUIA;3
RJ;SAIDA;OUTROS;URUGUAI;2
RJ;SAIDA;OUTROS;VIETNÃ;2
RJ;SAIDA;OUTROS;ÁFRICA DO SUL;2
RJ;SAIDA;OUTROS;ÍNDIA;17
RJ;SAIDA;OUTROS;ALEMANHA;7
RJ;SAIDA;OUTROS;ANGOLA;1
RJ;SAIDA;OUTROS;ARGENTINA;6
RJ;SAIDA;OUTROS;AUSTRÁLIA;3
RJ;SAIDA;OUTROS;BRASIL;12
RJ;SAIDA;OUTROS;CHILE;2
RJ;SAIDA;OUTROS;CHINA;6
RJ;SAIDA;OUTROS;COLÔMBIA;3
RJ;SAIDA;OUTROS;COSTA RICA;2
RJ;SAIDA;OUTROS;CROÁCIA;1
RJ;SAIDA;OUTROS;CUBA;2
RJ;SAIDA;OUTROS;DINAMARCA;1
RJ;SAIDA;OUTROS;EGITO;1
RJ;SAIDA;OUTROS;EL SALVADOR;1
RJ;SAIDA;OUTROS;EMIRADOS ÁRABES UNIDOS;1
RJ;SAIDA;OUTROS;ESPANHA;3
RJ;SAIDA;OUTROS;ESTADOS UNIDOS;61
RJ;SAIDA;OUTROS;FRANÇA;19
RJ;SAIDA;OUTROS;GUINÉ;1
RJ;SAIDA;OUTROS;HONDURAS;1
RJ;SAIDA;OUTROS;IRLANDA;1
RJ;SAIDA;OUTROS;ISRAEL;1
RJ;SAIDA;OUTROS;ITÁLIA;7
RJ;SAIDA;OUTROS;JAPÃO;3
RJ;SAIDA;OUTROS;LETÔNIA;2
RJ;SAIDA;OUTROS;LÍBANO;1
RJ;SAIDA;OUTROS;MÉXICO;2
RJ;SAIDA;OUTROS;NORUEGA;7
RJ;SAIDA;OUTROS;PAÍSES BAIXOS;3
RJ;SAIDA;OUTROS;PERU;1
RJ;SAIDA;OUTROS;PORTUGAL;2
RJ;SAIDA;OUTROS;QUÊNIA;4
RJ;SAIDA;OUTROS;REINO UNIDO;5
RJ;SAIDA;OUTROS;ROMÊNIA;4
RJ;SAIDA;OUTROS;RÚSSIA;7
RJ;SAIDA;OUTROS;SUÉCIA;5
RJ;SAIDA;OUTROS;SUÍÇA;1
RJ;SAIDA;OUTROS;URUGUAI;2
RJ;SAIDA;OUTROS;VIETNÃ;6
RJ;SAIDA;OUTROS;ÁFRICA DO SUL;1
RJ;SAIDA;OUTROS;ÍNDIA;10
RJ;SAIDA;OUTROS;;1
RJ;SAIDA;OUTROS;ÍNDIA;1
RJ;SAIDA;OUTROS;BANGLADESH;3
RJ;SAIDA;OUTROS;BRASIL;47
RJ;SAIDA;OUTROS;CAZAQUISTÃO;1
RJ;SAIDA;OUTROS;CHINA;23
RJ;SAIDA;OUTROS;CORÉIA DO SUL;3
RJ;SAIDA;OUTROS;CROÁCIA;3
RJ;SAIDA;OUTROS;EGITO;1
RJ;SAIDA;OUTROS;ESTADOS UNIDOS;1
RJ;SAIDA;OUTROS;ETIÓPIA;1
RJ;SAIDA;OUTROS;FILIPINAS;1647
RJ;SAIDA;OUTROS;FRANÇA;1
RJ;SAIDA;OUTROS;GEÓRGIA;6
RJ;SAIDA;OUTROS;GRÉCIA;15
RJ;SAIDA;OUTROS;HONDURAS;2
RJ;SAIDA;OUTROS;INDONÉSIA;12
RJ;SAIDA;OUTROS;ITÁLIA;1
RJ;SAIDA;OUTROS;MALÁSIA;4
RJ;SAIDA;OUTROS;MAURÍCIO;1
RJ;SAIDA;OUTROS;MYANMAR;87
RJ;SAIDA;OUTROS;NORUEGA;1
RJ;SAIDA;OUTROS;PANAMÁ;4
RJ;SAIDA;OUTROS;PAQUISTÃO;1
RJ;SAIDA;OUTROS;PAÍSES BAIXOS;1
RJ;SAIDA;OUTROS;POLÔNIA;12
RJ;SAIDA;OUTROS;ROMÊNIA;4
RJ;SAIDA;OUTROS;RÚSSIA;72
RJ;SAIDA;OUTROS;SRI LANKA;55
RJ;SAIDA;OUTROS;TANZÂNIA;14
RJ;SAIDA;OUTROS;UCRÂNIA;12
RJ;SAIDA;OUTROS;VIETNÃ;26
RJ;SAIDA;OUTROS;ÁFRICA DO SUL;1
RJ;SAIDA;OUTROS;ÁUSTRIA;1
RJ;SAIDA;OUTROS;ÍNDIA;342
RJ;SAIDA;OUTROS;ALBÂNIA;5
RJ;SAIDA;OUTROS;ALEMANHA;169
RJ;SAIDA;OUTROS;ARGENTINA;57
RJ;SAIDA;OUTROS;ARGÉLIA;8
RJ;SAIDA;OUTROS;AUSTRÁLIA;17
RJ;SAIDA;OUTROS;AZERBAIJÃO;2
RJ;SAIDA;OUTROS;BAHAMAS;2
RJ;SAIDA;OUTROS;BELARUS;6
RJ;SAIDA;OUTROS;BOLÍVIA;7
RJ;SAIDA;OUTROS;BRASIL;455
RJ;SAIDA;OUTROS;BULGÁRIA;3
RJ;SAIDA;OUTROS;BÉLGICA;27
RJ;SAIDA;OUTROS;BÓSNIA E HERZEGOVINA;6
RJ;SAIDA;OUTROS;CAMARÕES;2
RJ;SAIDA;OUTROS;CANADÁ;8
RJ;SAIDA;OUTROS;CAZAQUISTÃO;13
RJ;SAIDA;OUTROS;CHILE;962
RJ;SAIDA;OUTROS;CHINA;14
RJ;SAIDA;OUTROS;CHIPRE;2
RJ;SAIDA;OUTROS;COLÔMBIA;387
RJ;SAIDA;OUTROS;CORÉIA DO SUL;4
RJ;SAIDA;OUTROS;COSTA RICA;8
RJ;SAIDA;OUTROS;CROÁCIA;9
RJ;SAIDA;OUTROS;CUBA;6
RJ;SAIDA;OUTROS;DINAMARCA;4
